SerialNumber,EpochTime,Latitude,Longitude,APName,RSSI,Frequency,
120,1601188917837,26.52683261,128.02826086,AP004,-83, 2412,
121,1601188918851,26.52683356,128.02826078,AP003,-64, 2432,
121,1601188918851,26.52683356,128.02826078,AP001,-70, 2462,
121,1601188918851,26.52683356,128.02826078,AP002,-82, 2447,
121,1601188918851,26.52683356,128.02826078,AP004,-85, 2412,
122,1601188919848,26.52683382,128.02826019,AP003,-64, 2432,
122,1601188919848,26.52683382,128.02826019,AP001,-70, 2462,
122,1601188919848,26.52683382,128.02826019,AP002,-82, 2447,
122,1601188919848,26.52683382,128.02826019,AP004,-85, 2412,
123,1601188920857,26.5268389,128.02825925,AP001,-64, 2462,
123,1601188920857,26.5268389,128.02825925,AP003,-67, 2432,
123,1601188920857,26.5268389,128.02825925,AP004,-72, 2412,
123,1601188920857,26.5268389,128.02825925,AP002,-82, 2447,
124,1601188921843,26.52684513,128.02826127,AP001,-64, 2462,
124,1601188921843,26.52684513,128.02826127,AP003,-67, 2432,
124,1601188921843,26.52684513,128.02826127,AP004,-72, 2412,
124,1601188921843,26.52684513,128.02826127,AP002,-82, 2447,
125,1601188922852,26.52684504,128.02826279,AP001,-63, 2462,
125,1601188922852,26.52684504,128.02826279,AP003,-70, 2432,
125,1601188922852,26.52684504,128.02826279,AP004,-80, 2412,
125,1601188922852,26.52684504,128.02826279,AP002,-81, 2447,
125,1601188922852,26.52684504,128.02826279,AP005,-91, 2427,
126,1601188923844,26.52685075,128.0282645,AP001,-63, 2462,
126,1601188923844,26.52685075,128.0282645,AP003,-70, 2432,
126,1601188923844,26.52685075,128.0282645,AP004,-80, 2412,
126,1601188923844,26.52685075,128.0282645,AP002,-81, 2447,
126,1601188923844,26.52685075,128.0282645,AP005,-91, 2427,
127,1601188924853,26.52685197,128.02826525,AP001,-65, 2462,
127,1601188924853,26.52685197,128.02826525,AP002,-79, 2447,
127,1601188924853,26.52685197,128.02826525,AP003,-79, 2432,
127,1601188924853,26.52685197,128.02826525,AP004,-83, 2412,
128,1601188925837,26.52685904,128.02826565,AP001,-65, 2462,
128,1601188925837,26.52685904,128.02826565,AP002,-79, 2447,
128,1601188925837,26.52685904,128.02826565,AP003,-79, 2432,
128,1601188925837,26.52685904,128.02826565,AP004,-83, 2412,
129,1601188926850,26.52686642,128.02826615,AP001,-72, 2462,
129,1601188926850,26.52686642,128.02826615,AP004,-77, 2412,
129,1601188926850,26.52686642,128.02826615,AP003,-78, 2432,
129,1601188926850,26.52686642,128.02826615,AP002,-82, 2447,
130,1601188927841,26.52687537,128.02826932,AP001,-72, 2462,
130,1601188927841,26.52687537,128.02826932,AP004,-77, 2412,
130,1601188927841,26.52687537,128.02826932,AP003,-78, 2432,
130,1601188927841,26.52687537,128.02826932,AP002,-82, 2447,
131,1601188928855,26.52688075,128.02827035,AP003,-77, 2432,
131,1601188928855,26.52688075,128.02827035,AP001,-80, 2462,
131,1601188928855,26.52688075,128.02827035,AP004,-82, 2412,
131,1601188928855,26.52688075,128.02827035,AP002,-83, 2447,
131,1601188928855,26.52688075,128.02827035,AP005,-87, 2427,
132,1601188929837,26.52688552,128.02827057,AP003,-77, 2432,
132,1601188929837,26.52688552,128.02827057,AP001,-80, 2462,
132,1601188929837,26.52688552,128.02827057,AP004,-82, 2412,
132,1601188929837,26.52688552,128.02827057,AP002,-83, 2447,
132,1601188929837,26.52688552,128.02827057,AP005,-87, 2427,
133,1601188930848,26.52688911,128.02827074,AP001,-67, 2462,
133,1601188930848,26.52688911,128.02827074,AP004,-69, 2412,
133,1601188930848,26.52688911,128.02827074,AP003,-75, 2432,
133,1601188930848,26.52688911,128.02827074,AP002,-81, 2447,
133,1601188930848,26.52688911,128.02827074,AP005,-90, 2427,
134,1601188931844,26.52689292,128.02827176,AP001,-67, 2462,
134,1601188931844,26.52689292,128.02827176,AP004,-69, 2412,
134,1601188931844,26.52689292,128.02827176,AP003,-75, 2432,
134,1601188931844,26.52689292,128.02827176,AP002,-81, 2447,
134,1601188931844,26.52689292,128.02827176,AP005,-90, 2427,
135,1601188932848,26.52689988,128.02827302,AP003,-75, 2432,
135,1601188932848,26.52689988,128.02827302,AP001,-75, 2462,
135,1601188932848,26.52689988,128.02827302,AP002,-77, 2447,
135,1601188932848,26.52689988,128.02827302,AP004,-81, 2412,
136,1601188933835,26.52690532,128.02827304,AP003,-75, 2432,
136,1601188933835,26.52690532,128.02827304,AP001,-75, 2462,
136,1601188933835,26.52690532,128.02827304,AP002,-77, 2447,
136,1601188933835,26.52690532,128.02827304,AP004,-81, 2412,
137,1601188934852,26.52691134,128.02827354,AP001,-69, 2462,
137,1601188934852,26.52691134,128.02827354,AP003,-73, 2432,
137,1601188934852,26.52691134,128.02827354,AP002,-79, 2447,
137,1601188934852,26.52691134,128.02827354,AP004,-82, 2412,
138,1601188935846,26.52691602,128.02827353,AP001,-69, 2462,
138,1601188935846,26.52691602,128.02827353,AP003,-73, 2432,
138,1601188935846,26.52691602,128.02827353,AP002,-79, 2447,
138,1601188935846,26.52691602,128.02827353,AP004,-82, 2412,
139,1601188936855,26.52692206,128.02827383,AP003,-77, 2432,
139,1601188936855,26.52692206,128.02827383,AP001,-77, 2462,
139,1601188936855,26.52692206,128.02827383,AP002,-78, 2447,
139,1601188936855,26.52692206,128.02827383,AP004,-82, 2412,
140,1601188937833,26.52692737,128.02827409,AP003,-77, 2432,
140,1601188937833,26.52692737,128.02827409,AP001,-77, 2462,
140,1601188937833,26.52692737,128.02827409,AP002,-78, 2447,
140,1601188937833,26.52692737,128.02827409,AP004,-82, 2412,
141,1601188938855,26.52693287,128.0282752,AP004,-78, 2412,
141,1601188938855,26.52693287,128.0282752,AP003,-78, 2432,
141,1601188938855,26.52693287,128.0282752,AP001,-79, 2462,
141,1601188938855,26.52693287,128.0282752,AP002,-82, 2447,
142,1601188939848,26.52693724,128.02827576,AP004,-78, 2412,
142,1601188939848,26.52693724,128.02827576,AP003,-78, 2432,
142,1601188939848,26.52693724,128.02827576,AP001,-79, 2462,
142,1601188939848,26.52693724,128.02827576,AP002,-82, 2447,
143,1601188940851,26.52694106,128.02827574,AP003,-66, 2432,
143,1601188940851,26.52694106,128.02827574,AP001,-66, 2462,
143,1601188940851,26.52694106,128.02827574,AP004,-71, 2412,
143,1601188940851,26.52694106,128.02827574,AP002,-76, 2447,
143,1601188940851,26.52694106,128.02827574,AP005,-87, 2427,
144,1601188941842,26.52694545,128.02827581,AP003,-66, 2432,
144,1601188941842,26.52694545,128.02827581,AP001,-66, 2462,
144,1601188941842,26.52694545,128.02827581,AP004,-71, 2412,
144,1601188941842,26.52694545,128.02827581,AP002,-76, 2447,
144,1601188941842,26.52694545,128.02827581,AP005,-87, 2427,
145,1601188942851,26.52694984,128.02827748,AP001,-66, 2462,
145,1601188942851,26.52694984,128.02827748,AP002,-74, 2447,
145,1601188942851,26.52694984,128.02827748,AP004,-79, 2412,
145,1601188942851,26.52694984,128.02827748,AP003,-80, 2432,
146,1601188943830,26.52695644,128.02827787,AP001,-66, 2462,
146,1601188943830,26.52695644,128.02827787,AP002,-74, 2447,
146,1601188943830,26.52695644,128.02827787,AP004,-79, 2412,
146,1601188943830,26.52695644,128.02827787,AP003,-80, 2432,
147,1601188944843,26.52696037,128.02827756,AP001,-66, 2462,
147,1601188944843,26.52696037,128.02827756,AP002,-78, 2447,
147,1601188944843,26.52696037,128.02827756,AP003,-78, 2432,
147,1601188944843,26.52696037,128.02827756,AP004,-81, 2412,
148,1601188945829,26.5269663,128.02827831,AP001,-66, 2462,
148,1601188945829,26.5269663,128.02827831,AP002,-78, 2447,
148,1601188945829,26.5269663,128.02827831,AP003,-78, 2432,
148,1601188945829,26.5269663,128.02827831,AP004,-81, 2412,
149,1601188946829,26.52697155,128.02828012,AP001,-68, 2462,
149,1601188946829,26.52697155,128.02828012,AP005,-86, 2427,
150,1601188947825,26.52697835,128.02828189,AP001,-68, 2462,
150,1601188947825,26.52697835,128.02828189,AP005,-86, 2427,
151,1601188948827,26.52698647,128.02828254,AP002,-70, 2447,
151,1601188948827,26.52698647,128.02828254,AP004,-80, 2412,
151,1601188948827,26.52698647,128.02828254,AP003,-80, 2432,
152,1601188949846,26.52699052,128.02828297,AP002,-70, 2447,
152,1601188949846,26.52699052,128.02828297,AP004,-80, 2412,
152,1601188949846,26.52699052,128.02828297,AP003,-80, 2432,
153,1601188950839,26.52699525,128.02828306,AP004,-71, 2412,
153,1601188950839,26.52699525,128.02828306,AP001,-73, 2462,
153,1601188950839,26.52699525,128.02828306,AP005,-86, 2427,
154,1601188951851,26.52699847,128.02828275,AP004,-71, 2412,
154,1601188951851,26.52699847,128.02828275,AP001,-73, 2462,
154,1601188951851,26.52699847,128.02828275,AP005,-86, 2427,
155,1601188952829,26.52700429,128.02828296,AP002,-67, 2447,
155,1601188952829,26.52700429,128.02828296,AP003,-83, 2432,
156,1601188953833,26.52701112,128.02828382,AP002,-67, 2447,
156,1601188953833,26.52701112,128.02828382,AP003,-83, 2432,
157,1601188956853,26.52703303,128.0282897,AP002,-67, 2447,
158,1601188957838,26.52703762,128.02829138,AP002,-67, 2447,
159,1601188958852,26.52704397,128.02829372,AP002,-65, 2447,
159,1601188958852,26.52704397,128.02829372,AP003,-84, 2432,
160,1601188959835,26.527047,128.0282943,AP002,-65, 2447,
160,1601188959835,26.527047,128.0282943,AP003,-84, 2432,
161,1601188960855,26.5270517,128.02829515,AP002,-62, 2447,
162,1601188961842,26.52705674,128.02829601,AP002,-62, 2447,
163,1601188962858,26.52705801,128.02829504,AP002,-63, 2447,
163,1601188962858,26.52705801,128.02829504,AP004,-75, 2412,
163,1601188962858,26.52705801,128.02829504,AP003,-84, 2432,
164,1601188963856,26.52706363,128.02829495,AP002,-63, 2447,
164,1601188963856,26.52706363,128.02829495,AP004,-75, 2412,
164,1601188963856,26.52706363,128.02829495,AP003,-84, 2432,
165,1601188964847,26.52706825,128.02829548,AP001,-77, 2462,
165,1601188964847,26.52706825,128.02829548,AP004,-86, 2412,
166,1601188965838,26.52707345,128.02829471,AP001,-77, 2462,
166,1601188965838,26.52707345,128.02829471,AP004,-86, 2412,
167,1601188966847,26.52707802,128.02829448,AP003,-84, 2432,
167,1601188966847,26.52707802,128.02829448,AP004,-86, 2412,
168,1601188967841,26.52708414,128.02829485,AP003,-84, 2432,
168,1601188967841,26.52708414,128.02829485,AP004,-86, 2412,
169,1601188968836,26.52708911,128.02829455,AP002,-57, 2447,
169,1601188968836,26.52708911,128.02829455,AP001,-75, 2462,
169,1601188968836,26.52708911,128.02829455,AP004,-84, 2412,
170,1601188969850,26.52709621,128.02829526,AP002,-57, 2447,
170,1601188969850,26.52709621,128.02829526,AP001,-75, 2462,
170,1601188969850,26.52709621,128.02829526,AP004,-84, 2412,
171,1601188970836,26.52710227,128.0282966,AP002,-60, 2447,
171,1601188970836,26.52710227,128.0282966,AP001,-77, 2462,
171,1601188970836,26.52710227,128.0282966,AP004,-83, 2412,
171,1601188970836,26.52710227,128.0282966,AP003,-85, 2432,
172,1601188971841,26.52710655,128.02829789,AP002,-60, 2447,
172,1601188971841,26.52710655,128.02829789,AP001,-77, 2462,
172,1601188971841,26.52710655,128.02829789,AP004,-83, 2412,
172,1601188971841,26.52710655,128.02829789,AP003,-85, 2432,
173,1601188972838,26.52711156,128.02829937,AP002,-59, 2447,
173,1601188972838,26.52711156,128.02829937,AP001,-82, 2462,
173,1601188972838,26.52711156,128.02829937,AP004,-83, 2412,
173,1601188972838,26.52711156,128.02829937,AP003,-84, 2432,
173,1601188972838,26.52711156,128.02829937,AP005,-86, 2427,
174,1601188973819,26.52711543,128.02830129,AP002,-59, 2447,
174,1601188973819,26.52711543,128.02830129,AP001,-82, 2462,
174,1601188973819,26.52711543,128.02830129,AP004,-83, 2412,
174,1601188973819,26.52711543,128.02830129,AP003,-84, 2432,
174,1601188973819,26.52711543,128.02830129,AP005,-86, 2427,
175,1601188974831,26.52712082,128.02830332,AP002,-59, 2447,
175,1601188974831,26.52712082,128.02830332,AP004,-84, 2412,
175,1601188974831,26.52712082,128.02830332,AP003,-84, 2432,
175,1601188974831,26.52712082,128.02830332,AP001,-86, 2462,
175,1601188974831,26.52712082,128.02830332,AP005,-88, 2427,
176,1601188975836,26.52712283,128.0283052,AP002,-59, 2447,
176,1601188975836,26.52712283,128.0283052,AP004,-84, 2412,
176,1601188975836,26.52712283,128.0283052,AP003,-84, 2432,
176,1601188975836,26.52712283,128.0283052,AP001,-86, 2462,
176,1601188975836,26.52712283,128.0283052,AP005,-88, 2427,
177,1601188976842,26.52712775,128.02830738,AP002,-62, 2447,
177,1601188976842,26.52712775,128.02830738,AP003,-82, 2432,
177,1601188976842,26.52712775,128.02830738,AP004,-83, 2412,
177,1601188976842,26.52712775,128.02830738,AP001,-86, 2462,
177,1601188976842,26.52712775,128.02830738,AP005,-88, 2427,
178,1601188977846,26.52713328,128.0283096,AP002,-62, 2447,
178,1601188977846,26.52713328,128.0283096,AP003,-82, 2432,
178,1601188977846,26.52713328,128.0283096,AP004,-83, 2412,
178,1601188977846,26.52713328,128.0283096,AP001,-86, 2462,
178,1601188977846,26.52713328,128.0283096,AP005,-88, 2427,
179,1601188978852,26.52713858,128.02830957,AP002,-57, 2447,
179,1601188978852,26.52713858,128.02830957,AP001,-79, 2462,
179,1601188978852,26.52713858,128.02830957,AP004,-86, 2412,
179,1601188978852,26.52713858,128.02830957,AP003,-86, 2432,
179,1601188978852,26.52713858,128.02830957,AP005,-89, 2427,
180,1601188979833,26.52714343,128.02830906,AP002,-57, 2447,
180,1601188979833,26.52714343,128.02830906,AP001,-79, 2462,
180,1601188979833,26.52714343,128.02830906,AP004,-86, 2412,
180,1601188979833,26.52714343,128.02830906,AP003,-86, 2432,
180,1601188979833,26.52714343,128.02830906,AP005,-89, 2427,
181,1601188980844,26.52714922,128.02831094,AP002,-57, 2447,
181,1601188980844,26.52714922,128.02831094,AP001,-82, 2462,
181,1601188980844,26.52714922,128.02831094,AP005,-89, 2427,
182,1601188981842,26.52715439,128.02831201,AP002,-57, 2447,
182,1601188981842,26.52715439,128.02831201,AP001,-82, 2462,
182,1601188981842,26.52715439,128.02831201,AP005,-89, 2427,
183,1601188982839,26.52715895,128.0283117,AP002,-55, 2447,
183,1601188982839,26.52715895,128.0283117,AP001,-69, 2462,
183,1601188982839,26.52715895,128.0283117,AP004,-78, 2412,
183,1601188982839,26.52715895,128.0283117,AP005,-84, 2427,
183,1601188982839,26.52715895,128.0283117,AP003,-88, 2432,
184,1601188983822,26.52716448,128.02831215,AP002,-55, 2447,
184,1601188983822,26.52716448,128.02831215,AP001,-69, 2462,
184,1601188983822,26.52716448,128.02831215,AP004,-78, 2412,
184,1601188983822,26.52716448,128.02831215,AP005,-84, 2427,
184,1601188983822,26.52716448,128.02831215,AP003,-88, 2432,
185,1601188984842,26.52717048,128.02831244,AP002,-55, 2447,
185,1601188984842,26.52717048,128.02831244,AP001,-72, 2462,
185,1601188984842,26.52717048,128.02831244,AP004,-79, 2412,
185,1601188984842,26.52717048,128.02831244,AP003,-86, 2432,
186,1601188985827,26.52717559,128.02831367,AP002,-55, 2447,
186,1601188985827,26.52717559,128.02831367,AP001,-72, 2462,
186,1601188985827,26.52717559,128.02831367,AP004,-79, 2412,
186,1601188985827,26.52717559,128.02831367,AP003,-86, 2432,
187,1601188986827,26.52717994,128.02831594,AP002,-57, 2447,
187,1601188986827,26.52717994,128.02831594,AP001,-71, 2462,
187,1601188986827,26.52717994,128.02831594,AP004,-79, 2412,
187,1601188986827,26.52717994,128.02831594,AP005,-90, 2427,
188,1601188987832,26.52718478,128.02831618,AP002,-57, 2447,
188,1601188987832,26.52718478,128.02831618,AP001,-71, 2462,
188,1601188987832,26.52718478,128.02831618,AP004,-79, 2412,
188,1601188987832,26.52718478,128.02831618,AP005,-90, 2427,
189,1601188988834,26.52718881,128.02831615,AP002,-60, 2447,
189,1601188988834,26.52718881,128.02831615,AP001,-72, 2462,
189,1601188988834,26.52718881,128.02831615,AP005,-86, 2427,
190,1601188989840,26.5271941,128.02831482,AP002,-60, 2447,
190,1601188989840,26.5271941,128.02831482,AP001,-72, 2462,
190,1601188989840,26.5271941,128.02831482,AP005,-86, 2427,
191,1601188990842,26.52719873,128.02831471,AP002,-67, 2447,
191,1601188990842,26.52719873,128.02831471,AP001,-76, 2462,
191,1601188990842,26.52719873,128.02831471,AP004,-84, 2412,
191,1601188990842,26.52719873,128.02831471,AP005,-86, 2427,
192,1601188991844,26.52720268,128.02831476,AP002,-67, 2447,
192,1601188991844,26.52720268,128.02831476,AP001,-76, 2462,
192,1601188991844,26.52720268,128.02831476,AP004,-84, 2412,
192,1601188991844,26.52720268,128.02831476,AP005,-86, 2427,
193,1601188992856,26.52720389,128.02831385,AP002,-61, 2447,
193,1601188992856,26.52720389,128.02831385,AP001,-79, 2462,
193,1601188992856,26.52720389,128.02831385,AP005,-85, 2427,
193,1601188992856,26.52720389,128.02831385,AP003,-86, 2432,
193,1601188992856,26.52720389,128.02831385,AP004,-88, 2412,
194,1601188993836,26.52720686,128.02830858,AP002,-61, 2447,
194,1601188993836,26.52720686,128.02830858,AP001,-79, 2462,
194,1601188993836,26.52720686,128.02830858,AP005,-85, 2427,
194,1601188993836,26.52720686,128.02830858,AP003,-86, 2432,
194,1601188993836,26.52720686,128.02830858,AP004,-88, 2412,
195,1601188994837,26.52720717,128.02830361,AP002,-57, 2447,
195,1601188994837,26.52720717,128.02830361,AP001,-79, 2462,
195,1601188994837,26.52720717,128.02830361,AP003,-81, 2432,
195,1601188994837,26.52720717,128.02830361,AP004,-86, 2412,
196,1601188995858,26.52720224,128.02830414,AP002,-57, 2447,
196,1601188995858,26.52720224,128.02830414,AP001,-79, 2462,
196,1601188995858,26.52720224,128.02830414,AP003,-81, 2432,
196,1601188995858,26.52720224,128.02830414,AP004,-86, 2412,
197,1601188996848,26.52719593,128.02830385,AP002,-69, 2447,
197,1601188996848,26.52719593,128.02830385,AP001,-75, 2462,
197,1601188996848,26.52719593,128.02830385,AP003,-85, 2432,
198,1601188997848,26.52719096,128.02830359,AP002,-69, 2447,
198,1601188997848,26.52719096,128.02830359,AP001,-75, 2462,
198,1601188997848,26.52719096,128.02830359,AP003,-85, 2432,
199,1601188998837,26.52718513,128.02830258,AP002,-60, 2447,
199,1601188998837,26.52718513,128.02830258,AP001,-75, 2462,
199,1601188998837,26.52718513,128.02830258,AP004,-84, 2412,
199,1601188998837,26.52718513,128.02830258,AP003,-86, 2432,
200,1601188999839,26.52717988,128.02829851,AP002,-60, 2447,
200,1601188999839,26.52717988,128.02829851,AP001,-75, 2462,
200,1601188999839,26.52717988,128.02829851,AP004,-84, 2412,
200,1601188999839,26.52717988,128.02829851,AP003,-86, 2432,
201,1601189000836,26.52717545,128.02829806,AP002,-59, 2447,
201,1601189000836,26.52717545,128.02829806,AP001,-70, 2462,
201,1601189000836,26.52717545,128.02829806,AP003,-86, 2432,
201,1601189000836,26.52717545,128.02829806,AP004,-89, 2412,
201,1601189000836,26.52717545,128.02829806,AP005,-90, 2427,
202,1601189001837,26.52717058,128.02829727,AP002,-59, 2447,
202,1601189001837,26.52717058,128.02829727,AP001,-70, 2462,
202,1601189001837,26.52717058,128.02829727,AP003,-86, 2432,
202,1601189001837,26.52717058,128.02829727,AP004,-89, 2412,
202,1601189001837,26.52717058,128.02829727,AP005,-90, 2427,
203,1601189002852,26.52716666,128.02829776,AP002,-69, 2447,
203,1601189002852,26.52716666,128.02829776,AP001,-74, 2462,
203,1601189002852,26.52716666,128.02829776,AP004,-85, 2412,
203,1601189002852,26.52716666,128.02829776,AP005,-88, 2427,
204,1601189003828,26.52716182,128.0282976,AP002,-69, 2447,
204,1601189003828,26.52716182,128.0282976,AP001,-74, 2462,
204,1601189003828,26.52716182,128.0282976,AP004,-85, 2412,
204,1601189003828,26.52716182,128.0282976,AP005,-88, 2427,
205,1601189004836,26.52715782,128.02829654,AP002,-61, 2447,
205,1601189004836,26.52715782,128.02829654,AP001,-77, 2462,
205,1601189004836,26.52715782,128.02829654,AP003,-83, 2432,
206,1601189005838,26.52715323,128.02829559,AP002,-61, 2447,
206,1601189005838,26.52715323,128.02829559,AP001,-77, 2462,
206,1601189005838,26.52715323,128.02829559,AP003,-83, 2432,
207,1601189006842,26.52714791,128.02829439,AP001,-72, 2462,
207,1601189006842,26.52714791,128.02829439,AP002,-75, 2447,
207,1601189006842,26.52714791,128.02829439,AP003,-82, 2432,
207,1601189006842,26.52714791,128.02829439,AP004,-85, 2412,
208,1601189007844,26.52714372,128.02829341,AP001,-72, 2462,
208,1601189007844,26.52714372,128.02829341,AP002,-75, 2447,
208,1601189007844,26.52714372,128.02829341,AP003,-82, 2432,
